AÑ;PERIODO;FECHA DE EMISION;FECHA DE VENCIMIENTO;CODIGO DE CLIENTE;CLIENTE;Indicador;DE_TIPO_DOCU;N° DOCUMENT;MONEDA;TIPO DE  CAMBIO;BASE IMPONIBLE;IGV;TOTAL;BASE IMPONIBLE SOLES;IGV SOLES;TOTAL SOLES;TIPO DE PAGO;CONDICION DE PAGO;DE_TIPO_DOCU;N° DOCUMENT;MONEDA;TIPO DE CAMBIO;BASE IMPONIBLE;IGV;TOTAL;BASE IMPONIBLE SOLES;IGV SOLES;TOTAL SOLES;VENDEDORES
2025;2025-08;22/08/2025;22/08/2025;20100147514;SOUTHERN PERU COPPER CORPORATION SUCURSA L DEL PERU;7;NOTA DE CRÉDIT;F001-00001825;USD;3.81;-244.99;-44.1;-289.09;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00037830;USD;3.806;244.99;44.1;289.09;0;0;0;CLAUDIO BALDEON
2025;2025-08;28/08/2025;28/08/2025;20100151112;TUBOS Y PERFILES METALICOS S.A.C;7;NOTA DE CRÉDIT;F001-00001828;USD;3.56;-8,000.00;-1,440.00;-9,440.00;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00044388;USD;3.555;8,000.00;1,440.00;9,440.00;0;0;0;CRISTHIAN VEGA
2024;2024-09;3/09/2024;3/09/2024;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001550;USD;3.71;-254.26;-45.77;-300.03;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00039516;USD;3.707;254.26;45.77;300.03;0;0;0;CLAUDIO BALDEON
2024;2024-10;9/10/2024;9/10/2024;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001591;USD;3.76;-634.08;-114.13;-748.21;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00040090;USD;3.756;634.08;114.13;748.21;0;0;0;CLAUDIO BALDEON
2023;2023-11;8/11/2023;8/11/2023;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001365;USD;3.72;-290.82;-52.35;-343.17;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00037718;USD;3.722;290.82;52.35;343.17;0;0;0;CLAUDIO BALDEON
2025;2025-05;21/05/2025;21/05/2025;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001765;USD;3.66;-235.56;-42.4;-277.96;0;0;0;CREDITO;Factura a 90 día;FACTURA;F001-00043290;USD;3.663;235.56;42.4;277.96;0;0;0;CLAUDIO BALDEON
2023;2023-11;8/11/2023;8/11/2023;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001367;USD;3.85;-646.55;-116.38;-762.93;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00038160;USD;3.851;646.55;116.38;762.93;0;0;0;CLAUDIO BALDEON
2025;2025-04;23/04/2025;23/04/2025;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001740;USD;3.73;-810.6;-145.91;-956.51;0;0;0;CREDITO;Factura a 90 día;FACTURA;F001-00043071;USD;3.732;810.6;145.91;956.51;0;0;0;CLAUDIO BALDEON
2023;2023-11;24/11/2023;24/11/2023;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001372;USD;3.77;-1,679.94;-302.39;-1,982.33;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00038301;USD;3.772;1,679.94;302.39;1,982.33;0;0;0;CLAUDIO BALDEON
2024;2024-10;28/10/2024;28/10/2024;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001608;USD;3.71;-682.33;-122.82;-805.15;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00041212;USD;3.714;682.33;122.82;805.15;0;0;0;CLAUDIO BALDEON
2024;2024-04;15/04/2024;15/04/2024;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001444;USD;3.71;-288.67;-51.96;-340.63;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00039506;USD;3.711;288.67;51.96;340.63;0;0;0;CLAUDIO BALDEON
2025;2025-05;28/05/2025;28/05/2025;20100152941;KIMBERLY-CLARK PERU S.R.L.;7;NOTA DE CRÉDIT;F001-00001772;USD;3.66;-720.68;-129.72;-850.4;0;0;0;CREDITO;Factura a 90 día;FACTURA;F001-00042800;USD;3.655;720.68;129.72;850.4;0;0;0;CLAUDIO BALDEON
2024;2024-09;27/09/2024;27/09/2024;20100154308;SAN FERNANDO S.A.;7;NOTA DE CRÉDIT;F001-00001581;USD;3.79;-4,700.00;-846;-5,546.00;0;0;0;CONTADO;Contado;FACTURA;F001-00041003;USD;3.794;4,700.00;846;5,546.00;0;0;0;KLEBER SANTA CRUZ
2024;2024-09;12/09/2024;12/09/2024;20100154308;SAN FERNANDO S.A.;7;NOTA DE CRÉDIT;F001-00001558;USD;3.8;-4,700.00;-846;-5,546.00;0;0;0;CONTADO;Contado;FACTURA;F001-00040948;USD;3.796;4,700.00;846;5,546.00;0;0;0;KLEBER SANTA CRUZ
2024;2024-10;25/10/2024;25/10/2024;20100154308;SAN FERNANDO S.A.;7;NOTA DE CRÉDIT;F001-00001606;USD;3.74;-4,700.00;-846;-5,546.00;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00041172;USD;3.737;4,700.00;846;5,546.00;0;0;0;KLEBER SANTA CRUZ
2024;2024-09;27/09/2024;27/09/2024;20100154308;SAN FERNANDO S.A.;7;NOTA DE CRÉDIT;F001-00001582;USD;3.74;-4,700.00;-846;-5,546.00;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00041170;USD;3.737;4,700.00;846;5,546.00;0;0;0;KLEBER SANTA CRUZ
2024;2024-02;15/02/2024;15/02/2024;20100165687;FCA NAC DE ACUMULADORES ETNA S A;7;NOTA DE CRÉDIT;F001-00001413;USD;3.88;-167;-30.06;-197.06;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00038892;USD;3.813;167;30.06;197.06;0;0;0;JUAN PABLO ALVAREZ
2024;2024-07;2/07/2024;2/07/2024;20100190797;LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.;7;NOTA DE CRÉDIT;F001-00001501;USD;3.82;-39.68;-7.14;-46.82;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00040173;USD;3.818;39.68;7.14;46.82;0;0;0;KLEBER SANTA CRUZ
2023;2023-06;15/06/2023;15/06/2023;20100190797;LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.;7;NOTA DE CRÉDIT;F001-00001276;USD;3.65;-297.92;-53.63;-351.55;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00036881;USD;3.646;297.92;53.63;351.55;0;0;0;KLEBER SANTA CRUZ
2025;2025-01;13/01/2025;13/01/2025;20100190797;LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.;7;NOTA DE CRÉDIT;F001-00001662;USD;3.74;-84.82;-15.27;-100.09;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00042008;USD;3.743;84.82;15.27;100.09;0;0;0;KLEBER SANTA CRUZ
2024;2024-11;22/11/2024;22/11/2024;20100192064;MOLY-COP ADESUR S.A.;7;NOTA DE CRÉDIT;F001-00001624;USD;3.76;-875.08;-157.51;-1,032.59;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00041438;USD;3.757;875.08;157.51;1,032.59;0;0;0;KLEBER SANTA CRUZ
2025;2025-09;18/09/2025;18/09/2025;20100192064;MOLY-COP ADESUR S.A.;7;NOTA DE CRÉDIT;F001-00001845;USD;3.49;-11,216.57;-2,018.98;-13,235.55;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00044752;USD;3.489;11,216.57;2,018.98;13,235.55;0;0;0;KLEBER SANTA CRUZ
2023;2023-11;2/11/2023;2/11/2023;20100192064;MOLY-COP ADESUR S.A.;7;NOTA DE CRÉDIT;F001-00001361;USD;3.86;-10,550.70;-1,899.13;-12,449.83;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00038130;USD;3.863;10,550.70;1,899.13;12,449.83;0;0;0;JUAN PABLO ALVAREZ
2025;2025-12;29/12/2025;29/12/2025;20100227895;TRANSPORTES ANGEL IBARCENA S.A.C.;7;NOTA DE CRÉDIT;F001-00001924;USD;3.37;-1,093.17;-196.77;-1,289.94;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00045886;USD;3.369;1,093.17;196.77;1,289.94;0;0;0;ROBSON MOSCOSO
2025;2025-12;22/12/2025;22/12/2025;20100227895;TRANSPORTES ANGEL IBARCENA S.A.C.;7;NOTA DE CRÉDIT;F001-00001923;USD;3.37;-546.59;-98.39;-644.98;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00045718;USD;3.369;546.59;98.39;644.98;0;0;0;ROBSON MOSCOSO
2025;2025-12;22/12/2025;22/12/2025;20100227895;TRANSPORTES ANGEL IBARCENA S.A.C.;7;NOTA DE CRÉDIT;F001-00001922;USD;3.37;-546.59;-98.39;-644.98;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00045719;USD;3.369;546.59;98.39;644.98;0;0;0;ROBSON MOSCOSO
2024;2024-03;20/03/2024;20/03/2024;20100227895;TRANSPORTES ANGEL IBARCENA S.A.C.;7;NOTA DE CRÉDIT;F001-00001432;USD;3.7;-1,639.76;-295.16;-1,934.92;0;0;0;CONTADO;Contado;FACTURA;F001-00039323;USD;3.698;1,639.76;295.16;1,934.92;0;0;0;ROBSON MOSCOSO
2023;2023-01;16/01/2023;16/01/2023;20100227895;TRANSPORTES ANGEL IBARCENA S.A.C.;7;NOTA DE CRÉDIT;F001-00001190;USD;3.82;-1,173.33;-211.2;-1,384.53;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00035530;USD;3.823;1,173.33;211.2;1,384.53;0;0;0;ROBSON MOSCOSO
2024;2024-06;10/06/2024;10/06/2024;20100307902;RESEMIN S.A.;7;NOTA DE CRÉDIT;F001-00001476;USD;3.75;-7,793.80;-1,402.88;-9,196.68;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00039931;USD;3.746;7,793.80;1,402.88;9,196.68;0;0;0;ROBSON MOSCOSO
2024;2024-12;13/12/2024;13/12/2024;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;7;NOTA DE CRÉDIT;F001-00001641;USD;3.78;-173.76;-31.28;-205.04;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00041711;USD;3.783;173.76;31.28;205.04;0;0;0;CLAUDIO BALDEON
2024;2024-10;11/10/2024;11/10/2024;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;7;NOTA DE CRÉDIT;F001-00001594;USD;3.72;-376.88;-67.84;-444.72;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00041195;USD;3.722;376.88;67.84;444.72;0;0;0;CLAUDIO BALDEON
2026;2026-01;14/01/2026;14/01/2026;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;7;NOTA DE CRÉDIT;F001-00001936;USD;3.37;-1,200.00;-216;-1,416.00;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00045917;USD;3.372;1,200.00;216;1,416.00;0;0;0;CLAUDIO BALDEON
2023;2023-08;9/08/2023;9/08/2023;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;7;NOTA DE CRÉDIT;F001-00001300;USD;3.69;-1,593.78;-286.88;-1,880.66;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00037357;USD;3.694;1,593.78;286.88;1,880.66;0;0;0;CLAUDIO BALDEON
2026;2026-01;14/01/2026;14/01/2026;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;7;NOTA DE CRÉDIT;F001-00001937;USD;3.37;-1,200.00;-216;-1,416.00;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00045918;USD;3.372;1,200.00;216;1,416.00;0;0;0;CLAUDIO BALDEON
2025;2025-03;18/03/2025;18/03/2025;20100971772;TECNOLOGICA DE ALIMENTOS S.A.;7;NOTA DE CRÉDIT;F001-00001717;USD;3.67;-412.99;-74.34;-487.33;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00042764;USD;3.67;412.99;74.34;487.33;0;0;0;CLAUDIO BALDEON
2025;2025-08;28/08/2025;28/08/2025;20101026001;CERAMICA LIMA S A;7;NOTA DE CRÉDIT;F001-00001827;USD;3.77;-240.6;-43.31;-283.91;0;0;0;CREDITO;Factura a 90 día;FACTURA;F001-00041116;USD;3.773;240.6;43.31;283.91;0;0;0;ISAAC OSORIO
2023;2023-10;3/10/2023;3/10/2023;20101082840;ABUGATTAS & PERATA INTERNACIONAL S.A.C.;7;NOTA DE CRÉDIT;F001-00001328;USD;3.81;-660;-118.8;-778.8;0;0;0;CONTADO;Contado;ANTICIPOS;F001-00036440;USD;3.781;660;118.8;778.8;0;0;0;CRISTHIAN VEGA
2023;2023-09;11/09/2023;11/09/2023;20103829802;DERTEANO & STUCKER (IQUITOS) S.A.C;7;NOTA DE CRÉDIT;F001-00001319;USD;3.7;-231.88;-41.74;-273.62;0;0;0;CONTADO;Contado;FACTURA;F001-00037403;USD;3.699;231.88;41.74;273.62;0;0;0;JACKELINE PANDO
2023;2023-09;14/09/2023;14/09/2023;20103829802;DERTEANO & STUCKER (IQUITOS) S.A.C;7;NOTA DE CRÉDIT;F001-00001321;USD;3.71;-198.75;-35.78;-234.53;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00037676;USD;3.708;198.75;35.78;234.53;0;0;0;JACKELINE PANDO
2025;2025-03;31/03/2025;31/03/2025;20104582428;PAPELERA DEL SUR S A;7;NOTA DE CRÉDIT;F001-00001726;USD;3.64;-1,615.26;-290.75;-1,906.01;0;0;0;CONTADO;Contado;FACTURA;F001-00042893;USD;3.643;1,615.26;290.75;1,906.01;0;0;0;ISAAC OSORIO
2025;2025-01;20/01/2025;20/01/2025;20104582428;PAPELERA DEL SUR S A;7;NOTA DE CRÉDIT;F001-00001672;USD;3.73;-2,430.10;-437.42;-2,867.52;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00042023;USD;3.731;2,430.10;437.42;2,867.52;0;0;0;ISAAC OSORIO
2023;2023-09;5/09/2023;5/09/2023;20110950544;A & A IMPORT S.A.;7;NOTA DE CRÉDIT;F001-00001314;USD;3.7;-164.56;-29.62;-194.18;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00037576;USD;3.699;164.56;29.62;194.18;0;0;0;KLEBER SANTA CRUZ
2025;2025-05;19/05/2025;19/05/2025;20115039262;CAL & CEMENTO SUR S.A.;7;NOTA DE CRÉDIT;F001-00001762;USD;3.66;-961.56;-173.08;-1,134.64;0;0;0;CONTADO;Contado;FACTURA;F001-00043303;USD;3.663;961.56;173.08;1,134.64;0;0;0;KLEBER SANTA CRUZ
2024;2024-04;5/04/2024;5/04/2024;20118201401;RIVERA DIESEL S.A.;7;NOTA DE CRÉDIT;F001-00001438;USD;3.73;-80;-14.4;-94.4;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00039410;USD;3.727;80;14.4;94.4;0;0;0;ROBSON MOSCOSO
2024;2024-06;25/06/2024;25/06/2024;20120858425;POWER S.A.C.;7;NOTA DE CRÉDIT;F001-00001493;USD;3.73;-452.77;-81.5;-534.27;0;0;0;CONTADO;Contado;FACTURA;F001-00039755;USD;3.728;452.77;81.5;534.27;0;0;0;KLEBER SANTA CRUZ
2023;2023-02;20/02/2023;20/02/2023;20124397333;PROVINCO EIRL;7;NOTA DE CRÉDIT;F001-00001207;USD;3.86;-132;-23.76;-155.76;0;0;0;CONTADO;Contado;FACTURA;F001-00035914;USD;3.858;132;23.76;155.76;0;0;0;ROBSON MOSCOSO
2025;2025-11;19/11/2025;19/11/2025;20131644524;DISTRIBUIDORA NORTE PACASMAYO SRL;7;NOTA DE CRÉDIT;F001-00001893;USD;3.39;-630;-113.4;-743.4;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00045266;USD;3.394;630;113.4;743.4;0;0;0;KLEBER SANTA CRUZ
2025;2025-11;19/11/2025;19/11/2025;20131644524;DISTRIBUIDORA NORTE PACASMAYO SRL;7;NOTA DE CRÉDIT;F001-00001891;USD;3.39;-182;-32.76;-214.76;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00045264;USD;3.394;182;32.76;214.76;0;0;0;KLEBER SANTA CRUZ
2025;2025-11;19/11/2025;19/11/2025;20131644524;DISTRIBUIDORA NORTE PACASMAYO SRL;7;NOTA DE CRÉDIT;F001-00001892;USD;3.39;-110;-19.8;-129.8;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00045265;USD;3.394;110;19.8;129.8;0;0;0;KLEBER SANTA CRUZ
2023;2023-10;24/10/2023;24/10/2023;20131823020;CASA GRANDE SOCIEDAD  ANONIMA ABIERTA;7;NOTA DE CRÉDIT;F001-00001353;USD;3.7;-4,533.05;-815.95;-5,349.00;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00037560;USD;3.699;4,533.05;815.95;5,349.00;0;0;0;JUAN PABLO ALVAREZ
2025;2025-05;21/05/2025;21/05/2025;20132367800;MINERA AURIFERA RETAMAS S.A.;7;NOTA DE CRÉDIT;F001-00001766;USD;3.66;-39.45;-7.1;-46.55;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00043370;USD;3.659;39.45;7.1;46.55;0;0;0;KLEBER SANTA CRUZ
2025;2025-11;10/11/2025;10/11/2025;20132367800;MINERA AURIFERA RETAMAS S.A.;7;NOTA DE CRÉDIT;F001-00001883;USD;3.39;-15.78;-2.84;-18.62;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00045291;USD;3.394;15.78;2.84;18.62;0;0;0;KLEBER SANTA CRUZ
2023;2023-12;26/12/2023;26/12/2023;20134690080;FAMAI SEAL JET S.A.C.;7;NOTA DE CRÉDIT;F001-00001385;USD;3.72;-122.69;-22.08;-144.77;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00038591;USD;3.719;122.69;22.08;144.77;0;0;0;CLAUDIO BALDEON
2023;2023-09;29/09/2023;29/09/2023;20136150473;CONSORCIO MINERO HORIZONTE S.R.L.;7;NOTA DE CRÉDIT;F001-00001326;USD;3.8;-28,324.44;-5,098.40;-33,422.84;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00037799;USD;3.799;28,324.44;5,098.40;33,422.84;0;0;0;MISAEL CRUZ
2023;2023-09;29/09/2023;29/09/2023;20136150473;CONSORCIO MINERO HORIZONTE S.R.L.;7;NOTA DE CRÉDIT;F001-00001327;USD;3.8;-6,294.32;-1,132.98;-7,427.30;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00037800;USD;3.799;6,294.32;1,132.98;7,427.30;0;0;0;MISAEL CRUZ
2024;2024-10;22/10/2024;22/10/2024;20136150473;CONSORCIO MINERO HORIZONTE S.R.L.;7;NOTA DE CRÉDIT;F001-00001603;USD;3.77;-7,692.80;-1,384.70;-9,077.50;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00041351;USD;3.77;7,692.80;1,384.70;9,077.50;0;0;0;KLEBER SANTA CRUZ
2023;2023-04;24/04/2023;24/04/2023;20136150473;CONSORCIO MINERO HORIZONTE S.R.L.;7;NOTA DE CRÉDIT;F001-00001238;USD;3.77;-4,765.32;-857.76;-5,623.08;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-35193;USD;3.849;20,227.56;0;20,227.56;0;0;0;MISAEL CRUZ
2024;2024-09;25/09/2024;25/09/2024;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001577;USD;3.78;-351.6;-63.29;-414.89;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00040953;USD;3.781;351.6;63.29;414.89;0;0;0;CLAUDIO BALDEON
2023;2023-04;28/04/2023;28/04/2023;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001251;USD;3.78;-2,880.72;-518.53;-3,399.25;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00036434;USD;3.781;2,880.72;518.53;3,399.25;0;0;0;CLAUDIO BALDEON
2023;2023-04;28/04/2023;28/04/2023;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001252;USD;3.78;-144;-25.92;-169.92;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00036435;USD;3.781;144;25.92;169.92;0;0;0;CLAUDIO BALDEON
2023;2023-07;13/07/2023;13/07/2023;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001289;USD;3.64;-966.9;-174.04;-1,140.94;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00037089;USD;3.636;966.9;174.04;1,140.94;0;0;0;CLAUDIO BALDEON
2023;2023-09;6/09/2023;6/09/2023;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001316;USD;3.7;-966.9;-174.04;-1,140.94;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00037556;USD;3.699;966.9;174.04;1,140.94;0;0;0;CLAUDIO BALDEON
2024;2024-01;31/01/2024;31/01/2024;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001398;USD;3.7;-966.9;-174.04;-1,140.94;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00038767;USD;3.704;966.9;174.04;1,140.94;0;0;0;CLAUDIO BALDEON
2024;2024-02;1/02/2024;1/02/2024;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001400;USD;3.7;-263.7;-47.47;-311.17;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00038732;USD;3.703;263.7;47.47;311.17;0;0;0;CLAUDIO BALDEON
2024;2024-04;5/04/2024;5/04/2024;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001440;USD;3.73;-1,933.80;-348.08;-2,281.88;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00039385;USD;3.727;1,933.80;348.08;2,281.88;0;0;0;CLAUDIO BALDEON
2024;2024-04;1/04/2024;1/04/2024;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001434;USD;3.8;-672;-120.96;-792.96;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00039164;USD;3.797;672;120.96;792.96;0;0;0;CLAUDIO BALDEON
2024;2024-07;24/07/2024;24/07/2024;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001523;USD;3.75;-195.74;-35.23;-230.97;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00039992;USD;3.753;195.74;35.23;230.97;0;0;0;CLAUDIO BALDEON
2023;2023-04;28/04/2023;28/04/2023;20136165667;PESQUERA HAYDUK S.A.;7;NOTA DE CRÉDIT;F001-00001250;USD;3.76;-967.12;-174.08;-1,141.20;0;0;0;CREDITO;Factura a 30 día;FACTURA;F001-00036300;USD;3.759;967.12;174.08;1,141.20;0;0;0;CLAUDIO BALDEON
2025;2025-02;7/02/2025;7/02/2025;20137291313;MINERA YANACOCHA S.R.L;7;NOTA DE CRÉDIT;F001-00001691;USD;3.72;-1,442.20;-259.6;-1,701.80;0;0;0;CREDITO;Factura a 45 día;FACTURA;F001-00042355;USD;3.72;1,442.20;259.6;1,701.80;0;0;0;KLEBER SANTA CRUZ
2025;2025-05;12/05/2025;12/05/2025;20137291313;MINERA YANACOCHA S.R.L;7;NOTA DE CRÉDIT;F001-00001753;USD;3.65;-528;-95.04;-623.04;0;0;0;CREDITO;Factura a 45 día;FACTURA;F001-00043323;USD;3.646;528;95.04;623.04;0;0;0;KLEBER SANTA CRUZ
2025;2025-02;21/02/2025;21/02/2025;20137291313;MINERA YANACOCHA S.R.L;7;NOTA DE CRÉDIT;F001-00001702;USD;3.69;-3,040.00;-547.2;-3,587.20;0;0;0;CREDITO;Factura a 45 día;FACTURA;F001-00042559;USD;3.69;3,040.00;547.2;3,587.20;0;0;0;KLEBER SANTA CRUZ
2024;2024-10;4/10/2024;4/10/2024;20137913250;ANGLO AMERICAN QUELLAVECO S.A.;7;NOTA DE CRÉDIT;F001-00001588;USD;3.74;-624.16;-112.35;-736.51;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00041162;USD;3.737;624.16;112.35;736.51;0;0;0;CLAUDIO BALDEON
2026;2026-02;3/02/2026;3/02/2026;20137913250;ANGLO AMERICAN QUELLAVECO S.A.;7;NOTA DE CRÉDIT;F001-00001944;USD;3.35;-2,024.45;-364.4;-2,388.85;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00046228;USD;3.345;2,024.45;364.4;2,388.85;0;0;0;CLAUDIO BALDEON
2024;2024-10;15/10/2024;15/10/2024;20137913250;ANGLO AMERICAN QUELLAVECO S.A.;7;NOTA DE CRÉDIT;F001-00001597;USD;3.73;-624.18;-112.35;-736.53;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00041249;USD;3.73;624.18;112.35;736.53;0;0;0;CLAUDIO BALDEON
2025;2025-07;2/07/2025;2/07/2025;20137913250;ANGLO AMERICAN QUELLAVECO S.A.;7;NOTA DE CRÉDIT;F001-00001799;USD;3.75;-31,464.00;-5,663.52;-37,127.52;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00043030;USD;3.748;31,464.00;5,663.52;37,127.52;0;0;0;CLAUDIO BALDEON
2024;2024-03;19/03/2024;19/03/2024;20137913250;ANGLO AMERICAN QUELLAVECO S.A.;7;NOTA DE CRÉDIT;F001-00001431;USD;3.8;-4,161.00;-748.98;-4,909.98;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00039160;USD;3.797;4,161.00;748.98;4,909.98;0;0;0;CLAUDIO BALDEON
2025;2025-12;15/12/2025;15/12/2025;20137913250;ANGLO AMERICAN QUELLAVECO S.A.;7;NOTA DE CRÉDIT;F001-00001914;USD;3.37;-263.34;-47.4;-310.74;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00045482;USD;3.372;263.34;47.4;310.74;0;0;0;CLAUDIO BALDEON
2025;2025-09;3/09/2025;3/09/2025;20137913250;ANGLO AMERICAN QUELLAVECO S.A.;7;NOTA DE CRÉDIT;F001-00001833;USD;3.72;-2,080.60;-374.51;-2,455.11;0;0;0;CREDITO;Factura a 60 día;FACTURA;F001-00042365;USD;3.72;2,080.60;374.51;2,455.11;0;0;0;CLAUDIO BALDEON
2024;2024-09;10/09/2024;10/09/2024;20141151968;SYZ COMINSA S.R.L.;7;NOTA DE CRÉDIT;F001-00001552;USD;3.8;-447.06;-80.47;-527.53;0;0;0;CONTADO;Contado;FACTURA;F001-00040936;USD;3.796;447.06;80.47;527.53;0;0;0;CRISTHIAN VEGA
2024;2024-01;22/01/2024;22/01/2024;20155205823;ASOCIACION VIDA PERU;7;NOTA DE CRÉDIT;F001-00001393;PEN;1;0;0;0;0;0;0;CONTADO;Contado;FACTURA;F001-00038631;PEN;1;0;0;0;0;0;0;JACKELINE PANDO
2024;2024-06;28/06/2024;28/06/2024;20165009925;JC ASTILLEROS S.A.;7;NOTA DE CRÉDIT;F001-00001499;USD;3.83;-911.8;-164.12;-1,075.92;0;0;0;CONTADO;Contado;ANTICIPOS;F001-00039988;USD;3.762;911.8;164.12;1,075.92;0;0;0;CRISTHIAN VEGA
2024;2024-06;25/06/2024;25/06/2024;20165009925;JC ASTILLEROS S.A.;7;NOTA DE CRÉDIT;F001-00001494;USD;3.81;0;0;0;0;0;0;CONTADO;Contado;FACTURA;F001-00040042;USD;3.74;0;0;0;0;0;0;CRISTHIAN VEGA
